ticker,sector,pe_ratio,ps_ratio,pb_ratio,peg_ratio,free_cash_flow,earnings_growth,pe_vs_sector,undervalued_flag,score,price,sma50,sma200,above_sma50,above_sma200,rsi,macd_bullish,volume_today,avg_volume_30d,volume_spike,fundamentals_score,technicals_score
VLTO,Industrials,23.86398,4.0549474,7.743359,2.77,,0.101,-10.798742173333327,True,32.338310129705654,95.05500030517578,88.29694747924805,93.6047827911377,True,True,55.405100152167556,True,769582.0,2316622.7333333334,False,3.8971835495094247,75
VRSN,Technology,31.139372,15.196611,-11.514137,2.79,832837504.0,0.077,-77.7184342804878,True,32.32121689693089,287.1400146484375,276.49120056152344,255.7932650756836,True,True,62.15909051292868,True,275880.0,871636.0,False,3.868694828218148,75
MTD,Healthcare,32.13679,6.7675357,-660.7188,2.8,615044352.0,0.067,-0.17379707407407352,True,32.31276185143337,1375.4100341796875,1223.8723999023437,1317.8160485839844,True,True,65.13717183136427,True,56903.0,198776.76666666666,False,3.8546030857222844,75
RTX,Industrials,37.114437,3.038726,4.283276,2.82,9880000512.0,0.287,2.4517148266666737,False,32.29603165502339,211.625,189.5295181274414,186.59767936706544,True,True,68.72687788025145,True,2043362.0,5199705.4,False,3.82671942503898,75
ITW,Industrials,25.606968,4.943028,25.320536,2.87,,0.101,-9.05575417333333,True,32.25522629792587,283.6000061035156,263.79703216552736,259.1379940795898,True,True,61.88716490630107,True,566287.0,1524212.9,False,3.7587104965431153,75
ROST,Consumer Cyclical,34.969276,3.3780684,12.748473,2.88,2047583488.0,0.374,-7.908823028846157,True,32.24723524882761,250.08999633789062,228.39471435546875,201.36236671447753,True,True,77.5237494312299,True,647491.0,2908099.7,False,3.7453920813793418,75
GD,Industrials,23.12027,1.8668016,3.9211645,2.89,4734000128.0,0.134,-11.542452173333327,True,32.23929950110718,379.739990234375,357.91766052246095,346.39886428833006,True,True,54.12988868038754,True,436039.0,1326864.6333333333,False,3.7321658351786393,75
CHD,Consumer Defensive,32.251644,3.7436967,5.548356,3.03,1128824960.0,0.022,5.393557892857139,False,32.133699056193855,97.86019897460938,97.0288038635254,92.61077236175537,True,True,54.22357991109247,True,1523955.0,1887678.5,False,3.556165093656422,75
NWSA,Communication Services,35.42405,1.7217817,1.7937953,3.07,1744000000.0,-0.104,-15.953391799999999,True,32.10529651679883,27.924999237060547,26.617100067138672,25.714909553527832,True,True,53.78838555997551,True,900689.0,5252466.3,False,3.50882752799805,75
WSM,Consumer Cyclical,26.00504,3.469063,14.623741,3.08,885462144.0,0.043,-16.873059028846157,True,32.09831115199632,232.56500244140625,217.52251098632811,196.92695037841796,True,True,61.2669774833964,True,187834.0,1087204.4666666666,False,3.4971852533272,75
ALL,Financial Services,5.8267317,0.9942427,2.2946005,3.13,12428999680.0,3.384,-14.268681986956523,True,32.06405385176676,262.70001220703125,234.20970153808594,212.14033576965332,True,True,57.659902621184436,True,497525.0,1838154.1666666667,False,3.4400897529445986,75
BXP,Real Estate,37.98387,3.9056334,2.176257,3.16,,-0.232,-15.635828933333329,True,32.044019835683144,70.5199966430664,65.2032056427002,62.63365520477295,True,True,61.63521499546075,True,618084.0,1507752.8,False,3.4066997261385707,75
KKR,Financial Services,34.07993,3.6847973,3.1880808,0.55,,,13.984516313043475,False,31.96304332610065,100.72000122070312,95.7831999206543,107.00581809997558,True,False,57.46445040653934,True,1914003.0,4271563.433333334,False,19.938405543501084,50
GRMN,Technology,30.017529,7.3198724,6.22105,3.33,1043656256.0,0.353,-78.8402772804878,True,31.93731212839493,291.9100036621094,241.19086395263673,227.63476837158203,True,True,77.20179560461656,True,483410.0,1038320.3333333334,False,3.2288535473248845,75
TJX,Consumer Cyclical,30.75292,2.835487,16.79095,3.34,4314250240.0,0.293,-12.125179028846159,True,31.93137348177586,158.17999267578125,157.41160003662108,153.7688565826416,True,True,65.86270202327603,True,1507959.0,5487971.966666667,False,3.218955802959769,75
CTAS,Industrials,42.00203,7.3406243,16.08797,3.35,1463799936.0,0.156,7.339307826666669,False,31.925470289763474,206.85499572753906,182.29049926757813,184.24097663879394,True,True,73.36251920283857,True,1082258.0,2400518.6,False,3.209117149605788,75
FAST,Industrials,39.81624,6.109696,13.137338,3.45,916124992.0,0.146,5.153517826666672,False,31.868320546802963,46.599998474121094,45.84048576354981,43.74216386795044,True,True,51.727980021131486,True,2737882.0,8586752.733333332,False,3.1138675780049354,75
NWS,Communication Services,39.936707,1.9411188,2.0223062,3.53,1744000000.0,-0.104,-11.440734800000001,True,31.824932073393846,31.479999542236328,30.26359992980957,29.317888078689574,True,True,53.065770134964566,True,397681.0,1733442.7,False,3.0415534556564126,75
CF,Basic Materials,11.306756,2.6031108,3.6089542,3.59,1076375040.0,1.151,-29.11287217647059,True,31.793659740539784,125.08000183105469,114.90399963378906,102.37563148498535,True,True,61.57119247498377,True,362645.0,2508614.8333333335,False,2.9894329008996428,75
CASY,Consumer Cyclical,44.96766,1.8164775,8.050336,3.68,550939648.0,0.66,2.089560971153844,False,31.74866327247939,864.6400146484375,824.0967993164063,689.8815817260743,True,True,60.45741197759375,True,84261.0,475305.36666666664,False,2.914438787465649,75
HON,Industrials,9.186395,1.9906499,5.572574,3.9,2610374912.0,2.639,-25.47632717333333,True,31.647414809590213,239.24000549316406,233.44956817626954,225.63087211608888,True,True,64.04470114982495,True,771021.0,4680920.166666667,False,2.745691349317023,75
KO,Consumer Defensive,26.40991,7.5490704,11.251919,4.11,5264750080.0,0.169,-0.44817610714286005,True,31.560879958759916,87.97000122070312,81.70585159301758,75.23462108612061,True,True,61.5583087320293,True,7560070.0,19516049.0,False,2.601466597933193,75
HST,Real Estate,16.962584,2.8005602,2.5015047,4.11,1190875008.0,1.053,-36.65711493333333,True,31.560879958759916,24.950000762939453,23.478724517822265,19.27452641963959,True,True,69.62305564718719,True,2384518.0,9468740.6,False,2.601466597933193,75
BF-B,Consumer Defensive,18.663399,3.3357608,3.2582154,4.4,739625024.0,-0.627,-8.194687107142862,True,31.45495905368517,28.610000610351562,26.308806266784668,26.852488660812377,True,True,63.49558535062636,True,718080.0,2838256.0,False,2.424931756141947,75
SPG,Real Estate,63.75,13.116371,15.446224,4.58,2494690560.0,0.164,10.130301066666668,False,31.39596169969157,229.375,217.1638916015625,193.395048828125,True,True,66.43931039996443,True,356716.0,2113020.533333333,False,2.3266028328192823,75
WDAY,Technology,47.72274,3.8394425,5.707739,0.58,3118749952.0,2.48,-61.13506628048779,True,31.341875782903678,153.97000122070312,135.52879898071288,165.94254955291748,True,False,58.05621593697703,True,3667287.0,4908836.233333333,False,18.903126304839464,50
BIIB,Healthcare,36.53641,3.0308437,1.6540023,4.79,1000400000.0,-0.848,4.225822925925925,False,31.33273558615633,206.10000610351562,200.23580078125,183.0473503112793,True,True,54.330225674162776,True,327252.0,1431928.4,False,2.221225976927212,75
NUE,Basic Materials,20.579872,1.6254324,2.7352734,5.21,669000000.0,0.938,-19.839756176470587,True,31.221574127426422,258.1199951171875,241.6917837524414,189.87296615600587,True,True,73.98970335236258,True,388234.0,1650064.4666666666,False,2.0359568790440337,75
WRB,Financial Services,15.045268,1.8213999,2.9285486,5.22,,0.15,-5.050145686956522,True,31.219145449323353,73.05999755859375,69.40899253845215,69.0699725151062,True,True,52.69348435288538,True,381031.0,2072154.3666666667,False,2.03190908220559,75
EXR,Real Estate,32.880047,9.219712,2.3051229,6.4,,0.062,-20.739651933333334,True,30.98584814866662,146.91000366210938,145.5815380859375,138.23828647613524,True,True,55.44079100299942,True,563447.0,1257754.9,False,1.6430802477777,75
BRK-B,Financial Services,15.040179,2.9035254,0.0009995857,10.06,61228249088.0,1.196,-5.055234686956522,True,30.61037289944104,505.25,490.66720092773437,490.2745001220703,True,True,61.33151937766138,True,1707171.0,4620725.7,False,1.0172881657350639,75
STLD,Basic Materials,23.029919,1.7726655,3.8832073,11.95,234191248.0,0.836,-17.38970917647059,True,30.506530646551433,254.38999938964844,247.5890090942383,197.17575721740724,True,True,74.248386499309,True,298357.0,1334558.5666666667,False,0.8442177442523898,75
MRK,Healthcare,36.304226,4.8399067,6.9379845,12.11,14049250304.0,,3.9936389259259286,False,30.499227901858774,129.13999938964844,122.22042922973633,110.1409167098999,True,True,61.40992522643324,True,2746052.0,10102608.4,False,0.8320465030979582,75
INCY,Healthcare,15.566878,4.2562995,4.6931405,12.21,1180664576.0,0.377,-16.74370907407407,True,30.49476087692648,122.12999725341797,108.63779998779297,101.079700050354,True,True,58.36936760327494,True,830772.0,1980905.7333333334,False,0.8246014615441366,75
DLR,Real Estate,94.13659,10.746189,2.6740384,14.38,,-0.588,40.516891066666666,False,30.413128326100164,193.10000610351562,184.70037506103515,174.2119432067871,True,True,61.36485631106383,True,1182560.0,3772408.6666666665,False,0.6885472101669403,75
IT,Technology,14.870554,1.556283,161.1242,0.64,1064192896.0,0.173,-93.9872522804878,True,30.274244068033873,150.50999450683594,145.5861994934082,184.54844974517823,True,False,59.86293400426724,True,799375.0,1415475.8333333333,False,17.123740113389793,50
HPQ,Technology,9.857408,0.42391664,-169.5223,21.83,3450874880.0,0.162,-99.00039828048779,True,30.256373170116017,26.690000534057617,24.41313819885254,22.00903241157532,True,True,61.90935663694612,True,8111030.0,15720641.0,False,0.42728861686003006,75
BA,Industrials,78.89928,1.8430033,28.426645,26.48,5625375232.0,,44.236557826666676,False,30.20324077177465,219.8000030517578,218.85859924316406,218.3687003326416,True,True,47.65151933314472,True,2117175.0,5655815.833333333,False,0.33873461962441503,75
AIG,Financial Services,13.776409,1.5538232,1.0320495,0.65,9517249536.0,0.216,-6.319004686956523,True,30.115468069412213,78.13739776611328,76.7570378112793,76.77960632324219,True,True,46.80360843075583,False,1175787.0,4073662.9,False,16.859113449020356,50
ADBE,Technology,14.053173,3.8773522,8.514566,0.65,9218374656.0,0.079,-94.80463328048779,True,30.115468069412213,246.49000549316406,228.39920013427735,276.8845500946045,True,False,59.02805543565023,True,3675467.0,6572692.233333333,False,16.859113449020356,50
FANG,Energy,1638.6667,3.8258145,1.5166637,56.78,1397250048.0,-0.984,1537.8236660571429,False,30.070131764928757,196.4600067138672,191.8152005004883,172.1172077178955,True,True,62.38393261961822,True,344714.0,2172170.466666667,False,0.1168862748812628,75
COR,Healthcare,23.8951,0.18472882,17.870356,0.66,-318246112.0,1.283,-8.415487074074072,True,29.961503464688178,312.2799987792969,287.55160034179687,323.6854193878174,True,False,57.703032665736636,True,294768.0,1518908.9333333333,False,16.602505774480296,50
RVTY,Healthcare,54.376812,4.326467,1.74932,0.68,508969248.0,0.035,22.06622492592593,False,29.667159367421636,112.80000305175781,105.6240495300293,98.68111694335937,True,True,51.176808559417765,False,593693.0,1466166.4333333333,False,16.11193227903606,50
GDDY,Technology,15.695722,2.610401,55.360535,0.68,1347612544.0,0.06,-93.16208428048779,True,29.667159367421636,99.2699966430664,87.12499954223632,100.83980007171631,True,False,62.882749454385156,True,597108.0,2091420.2666666666,False,16.11193227903606,50
DELL,Technology,784.13464,1.9661242,-188.51132,0.7,5434124800.0,2.825,675.2768337195122,False,29.38963493285604,407.55999755859375,395.0968069458008,212.2848826599121,True,True,45.46503299587897,False,3191053.0,7378501.766666667,False,15.649391554760072,50
CRM,Technology,20.74971,3.424276,4.2838693,0.72,16552999936.0,0.522,-88.10809628048779,True,29.127528522432982,179.0449981689453,170.7483218383789,204.47511894226074,True,False,59.78226676829702,True,5877286.0,15175302.866666667,False,15.212547537388302,50
DVA,Healthcare,23.19634,1.1181155,-21.113447,0.73,999662976.0,0.435,-9.114247074074072,True,29.001861065380826,240.9550018310547,215.9963003540039,156.07837497711182,True,True,62.64537139742041,False,88524.0,747300.8,False,15.003101775634711,50
CTSH,Technology,11.416309,1.1627206,1.6971321,0.77,2197499904.0,0.038,-97.4414972804878,True,28.53183213510784,53.33000183105469,47.47280006408691,63.533825721740726,True,False,74.65627526230843,True,4797314.0,12887997.133333333,False,14.219720225179733,50
STT,Financial Services,15.919753,3.3010755,2.0748665,0.78,,-0.241,-4.1756606869565225,True,28.42185741744781,180.9600067138672,170.1497311401367,138.19380241394043,True,True,51.0946825833579,False,789145.0,2639578.1666666665,False,14.036429029079688,50
INTU,Technology,18.862112,4.0412884,4.1102176,0.79,5232000000.0,0.107,-89.9956942804878,True,28.31466686985513,309.80999755859375,292.66805755615235,465.2793549346924,True,False,63.04363767364732,True,2245341.0,4915611.366666666,False,13.857778116425216,50
LUV,Industrials,28.059376,0.73032296,3.1013403,0.36,-834750016.0,0.205,-6.603346173333328,True,28.301252887240146,45.02000045776367,46.026946487426756,41.43209978103638,False,True,36.731512588951496,False,1444622.0,6172647.4,False,30.502088145400247,25
HWM,Industrials,64.00868,12.800722,20.033216,0.8,1192749952.0,0.714,29.34595782666667,False,28.210156085952264,276.2300109863281,268.72880187988284,235.6981170654297,True,True,54.86262663262581,False,563277.0,2939665.9,False,13.683593476587108,50
AES,Utilities,7.7239585,0.84697115,2.3927073,0.81,-2964999936.0,9.511,-19.421896612903225,True,28.108225815232185,14.824999809265137,14.707499980926514,14.328440136909485,True,True,58.49059998848391,False,3067173.0,7860422.433333334,False,13.513709692053641,50
CHTR,Communication Services,3.6302366,0.34566525,0.98162144,0.83,2198374912.0,0.161,-47.747205199999996,True,27.91173372709709,139.08999633789062,136.1461994934082,192.8607501602173,True,False,58.29365240353205,True,1564434.0,3846314.466666667,False,13.186222878495151,50
AJG,Financial Services,41.591427,4.651577,2.7773757,0.83,1080225024.0,0.162,21.49601331304348,False,27.91173372709709,255.69009399414062,229.41450042724608,234.12629531860352,True,True,51.558813369788595,False,498859.0,1692795.3,False,13.186222878495151,50
HPE,Technology,43.616817,1.5930448,2.4417934,0.85,3836000000.0,,-65.2409892804878,True,27.724488325462474,46.43000030517578,45.5897998046875,29.156316566467286,True,True,44.81572292736328,False,6696989.0,20053096.3,False,12.874147209104123,50
ADSK,Technology,33.015514,6.5838394,15.487627,0.87,3060999936.0,2.314,-75.84229228048778,True,27.545851907811056,234.2050018310547,216.06950042724608,254.20167472839356,True,False,64.28531771180336,True,975398.0,2797303.2666666666,False,12.576419846351758,50
VEEV,Healthcare,35.633217,9.8181505,4.4752164,0.88,1259549056.0,0.146,3.3226299259259306,False,27.459578637922586,200.58999633789062,177.2314010620117,204.2756506347656,True,False,57.25169751116244,True,610724.0,2096584.1333333333,False,12.432631063204312,50
TEL,Technology,20.210785,3.0934308,4.5124216,0.89,2336875008.0,0.192,-88.64702128048779,True,27.375244093200152,206.91000366210938,205.58959197998047,218.7895541381836,True,False,57.05059578266096,True,1211920.0,2646027.3333333335,False,12.29207348866692,50
ALGN,Healthcare,30.11111,3.0327365,2.9934933,0.93,532954624.0,0.239,-2.1994770740740712,True,27.05604237554104,174.52000427246094,173.4942007446289,166.5135496520996,True,True,44.37600089122836,False,687835.0,1036524.5,False,11.760070625901733,50
NOW,Technology,67.8875,7.6227326,9.551531,0.93,5149374976.0,-0.219,-40.97030628048779,True,27.05604237554104,108.47000122070312,105.40340057373047,125.27751998901367,True,False,50.66784017209982,True,17363694.0,24685246.466666665,False,11.760070625901733,50
TECH,Healthcare,103.042854,9.281897,5.4139457,0.96,299849376.0,1.286,70.73226692592593,False,26.83409743123119,72.13500213623047,61.81270011901856,59.4428590965271,True,True,66.60033308357121,False,2237657.0,6810651.9,False,11.390162385385317,50
EG,Financial Services,7.890086,0.8520094,0.9826338,0.97,3993250048.0,2.307,-12.205327686956522,True,26.763166572740413,373.614990234375,354.7189880371094,334.79673370361326,True,True,51.52168544438736,False,305458.0,418528.6,False,11.271944287900688,50
HII,Industrials,19.717024,0.9305747,2.321549,1.02,634124992.0,0.0,-14.94569817333333,True,26.429374297489698,307.1199951171875,291.8109893798828,344.9965789794922,True,False,60.89524572647884,True,526396.0,514376.5333333333,False,10.715623829149495,50
PTC,Technology,13.218234,5.250788,4.07792,1.04,986047232.0,2.689,-95.6395722804878,True,26.304844102492314,135.72999572753906,127.11400024414063,154.43255073547363,True,False,61.85544966943393,True,1318231.0,1850001.0333333334,False,10.508073504153856,50
BR,Technology,16.222458,2.3958387,6.225834,1.05,1187662464.0,0.151,-92.63534828048779,True,26.244358007779297,151.97999572753906,146.65342376708983,182.0740259552002,True,False,54.7886985760942,True,334260.0,1339275.3333333333,False,10.407263346298832,50
ACGL,Financial Services,7.8552427,1.7800015,1.510669,1.05,5318125056.0,-0.071,-12.240170986956523,True,26.244358007779297,100.13999938964844,96.39699981689454,94.72319984436035,True,True,48.308827654298824,False,756374.0,2005562.4666666666,False,10.407263346298832,50
PFG,Financial Services,16.192308,1.5544046,2.0823638,1.06,,0.028,-3.903105686956522,True,26.185013160136343,113.58000183105469,108.51436141967774,93.67105907440185,True,True,53.7900034741395,False,332922.0,1635700.7333333334,False,10.308355266893903,50
BAC,Financial Services,14.220554,3.7929218,1.5651213,1.07,,0.36,-5.874859686956523,True,26.12677756198204,61.57500076293945,56.95485549926758,53.08234477996826,True,True,61.386743644642664,False,10158996.0,35367426.53333333,False,10.21129593663673,50
SCHW,Financial Services,18.905455,6.948523,3.6009145,1.07,,0.426,-1.1899586869565226,True,26.12677756198204,104.16999816894531,94.89199966430664,95.08259769439697,True,True,53.21492294229748,False,2037158.0,10012461.933333334,False,10.21129593663673,50
UHS,Healthcare,6.611837,0.54135036,1.3595468,1.11,497965120.0,0.101,-25.69875007407407,True,25.904328069933165,161.85000610351562,151.11906341552734,191.5281423187256,True,False,56.282510403023664,True,441392.0,979489.7333333333,False,9.840546783221942,50
ACN,Technology,12.935303,1.3557211,3.107193,1.12,12089380864.0,0.09,-95.92250328048779,True,25.851198392144706,162.16000366210938,153.2821629333496,207.80335330963135,True,False,68.98351650124654,True,4158208.0,11799193.6,False,9.751997320241177,50
LVS,Consumer Cyclical,19.24031,2.3436027,55.34002,1.13,2212875008.0,-0.198,-23.637789028846157,True,25.79900906263569,49.58250045776367,48.22185005187988,55.433946208953856,True,False,66.98972261732231,True,2957870.0,5068279.0,False,9.665015104392817,50
PCG,Utilities,12.579137,1.4904357,1.191401,1.13,-6150125056.0,0.398,-14.566718112903224,True,25.79900906263569,17.530000686645508,16.948128662109376,16.61897756576538,True,True,56.16438982521644,False,18461744.0,19211668.133333333,False,9.665015104392817,50
NTRS,Financial Services,15.57732,2.451362,2.7723923,1.21,,0.986,-4.518093686956522,True,25.412549234205287,181.22000122070312,175.427314453125,149.77894596099853,True,True,46.96060544658293,False,194337.0,1086081.2333333334,False,9.020915390342141,50
RMD,Healthcare,19.925266,5.412318,4.61639,1.21,1446655104.0,0.105,-12.38532107407407,True,25.412549234205287,207.10000610351562,199.12860076904298,231.46627304077148,True,False,52.64451630344889,True,364078.0,1512339.2666666666,False,9.020915390342141,50
ARES,Financial Services,57.009212,6.9054914,10.871781,1.21,1757137152.0,7.705,36.91379831304347,False,25.412549234205287,123.94499969482422,123.14956481933594,131.9434727859497,True,False,54.22187556104045,True,1127333.0,2314114.433333333,False,9.020915390342141,50
APH,Technology,39.2625,6.659693,13.812665,1.23,3762800128.0,0.593,-69.59530628048779,True,25.323789151659277,156.88499450683594,152.93392181396484,141.54136737823487,True,True,47.71557122018156,False,4989358.0,7662151.933333334,False,8.872981919432128,50
HCA,Healthcare,13.310992,1.1294883,-13.325282,1.26,3738125056.0,0.116,-18.999595074074072,True,25.195932366087053,396.7850036621094,386.83183044433594,456.0040788269043,True,False,46.776050881581355,True,516179.0,1705905.9666666666,False,8.659887276811753,50
TFC,Financial Services,11.943679,3.3355885,1.0815398,1.3,,0.367,-8.151734686956523,True,25.034636113519014,52.0,50.11099983215332,48.08028106689453,True,True,52.09658015175413,False,3529576.0,8885392.533333333,False,8.391060189198356,50
GL,Financial Services,11.97274,2.2580082,2.3050141,1.3,,0.197,-8.122673686956523,True,25.034636113519014,180.39999389648438,169.77466644287108,147.78615180969237,True,True,52.12871201030416,False,215961.0,717718.7,False,8.391060189198356,50
EA,Communication Services,59.646725,6.9708314,7.76011,1.3,2219124992.0,0.853,8.269283200000004,False,25.034636113519014,209.39500427246094,204.76506896972657,202.44372261047363,True,True,85.66298050454117,False,1991004.0,2430543.466666667,False,8.391060189198356,50
WDC,Technology,31.653917,15.499135,25.320105,0.44,2075000064.0,4.829,-77.2038892804878,True,24.96535311821936,523.1010131835938,559.2824658203125,329.5336302947998,False,True,42.17519657383262,False,5240554.0,9173865.133333333,False,24.942255197032267,25
BNY,Financial Services,18.137691,4.9248967,2.6425936,1.32,,0.269,-1.9577226869565223,True,24.957653811156995,155.72000122070312,147.04587310791015,125.08261936187745,True,True,57.099896839021625,False,631754.0,4276691.8,False,8.262756351928328,50
GPC,Consumer Cyclical,496.72,0.6828231,3.7824006,1.32,917241984.0,-0.098,453.84190097115385,False,24.957653811156995,124.19999694824219,111.72703369140625,117.35661964416504,True,True,47.85497603655472,False,308801.0,2085190.0333333334,False,8.262756351928328,50
UNH,Healthcare,31.891647,0.85510576,3.6741593,1.34,22759749632.0,0.615,-0.4189400740740723,True,24.882969487969962,423.9849853515625,408.9114050292969,341.17845794677737,True,True,49.61950403865523,False,1446181.0,6015536.033333333,False,8.138282479949938,50
DXCM,Healthcare,31.553648,5.888329,9.595406,1.37,1056637504.0,0.922,-0.7569390740740722,True,24.775031561028122,73.91500091552734,72.79030029296875,67.65192502975464,True,True,47.79023333793668,False,2009380.0,4587312.666666667,False,7.958385935046867,50
TDY,Technology,30.94334,4.644106,2.7655005,1.4,912675008.0,0.212,-77.9144662804878,True,24.67171954524093,639.9199829101562,628.88,598.2736483764648,True,True,52.82438295707513,False,234853.0,411388.43333333335,False,7.786199242068214,50
CAH,Healthcare,34.525955,0.2112369,-18.765663,1.42,4849999872.0,-0.195,2.215367925925932,False,24.605270032739305,226.1649932861328,220.8088363647461,207.48394874572753,True,True,39.0048964638198,False,425199.0,2315536.6333333333,False,7.675450054565512,50
PODD,Healthcare,38.08411,3.8920786,8.667447,1.46,253375008.0,1.59,5.773522925925931,False,24.47783261150332,163.44000244140625,155.06499938964845,232.8828508758545,True,False,52.62646585805899,True,417490.0,1436809.6666666667,False,7.463054352505534,50
BRO,Financial Services,22.646965,3.5597863,1.886293,1.51,1642749952.0,0.071,2.551551313043479,False,24.328030344818636,70.55999755859375,63.14260032653809,70.78594007492066,True,False,55.96215670872034,True,1700538.0,3030844.6,False,7.2133839080310596,50
MPC,Energy,20.640882,0.6732993,5.4835863,1.55,3518749952.0,,-80.20215194285714,True,24.21514708837495,313.2699890136719,272.9457977294922,220.01652000427245,True,True,70.6186056878295,False,770794.0,2226559.8,False,7.0252451472915824,50
BX,Financial Services,28.58408,10.247731,11.312894,1.56,,0.573,8.488666313043478,False,24.187830787536814,127.7300033569336,121.17100051879883,130.47540771484375,True,False,57.14727253710401,True,2157904.0,5197283.466666667,False,6.979717979228023,50
TRMB,Technology,29.471205,3.559336,2.3136046,1.56,370112512.0,0.556,-79.3866012804878,True,24.187830787536814,56.290000915527344,53.07740013122559,67.43409990310668,True,False,59.42423131036226,True,609417.0,2993680.566666667,False,6.979717979228023,50
DDOG,Technology,669.1125,25.945032,23.879816,1.57,936726528.0,1.04,560.2546937195121,False,24.160862465053306,266.6860046386719,243.78072052001954,166.7323802947998,True,True,56.281070441143676,False,1727054.0,4239775.133333334,False,6.9347707750888405,50
DLTR,Consumer Defensive,20.587479,1.2481486,7.0729012,1.57,1443624960.0,0.095,-6.270607107142862,True,24.160862465053306,128.39999389648438,115.82600006103516,113.30314987182618,True,True,55.68217671688838,False,299579.0,3454005.966666667,False,6.9347707750888405,50
CSCO,Technology,37.751667,7.3484206,9.132731,1.59,9288375296.0,0.371,-71.1061392804878,True,24.107943492632835,113.5199966430664,117.37942794799805,88.62170021057129,False,True,33.89829973907402,True,6947643.0,23399251.433333334,False,6.846572487721388,50
V,Financial Services,30.863096,14.987669,19.469479,1.59,20404000768.0,0.104,10.767682313043476,False,24.107943492632835,363.2300109863281,339.6596014404297,329.3260202026367,True,True,61.57843927261338,False,3809923.0,8815280.766666668,False,6.846572487721388,50
TYL,Technology,41.942764,5.5085864,3.8026078,1.6,544489280.0,0.022,-66.9150422804878,True,24.081980121789037,320.2749938964844,305.2461004638672,376.64887435913084,True,False,54.04351953207519,True,824019.0,835200.6333333333,False,6.803300202981731,50
KVUE,Consumer Defensive,22.934525,2.4188442,3.4868777,1.61,1858000000.0,0.469,-3.9235611071428593,True,24.05633927729113,19.23390007019043,18.485277938842774,17.257057337760926,True,True,45.87925090877037,False,7831581.0,20528846.033333335,False,6.760565462151884,50
VRTX,Healthcare,28.187906,9.878221,6.2422714,1.62,2783225088.0,0.614,-4.12268107407407,True,24.031014986429,475.510009765625,467.3223992919922,452.5549998474121,True,True,42.73101700379988,False,371238.0,1794524.6,False,6.718358310714999,50
T,Communication Services,7.6650167,1.2507695,1.4464998,1.63,10142000128.0,0.062,-43.7124251,True,24.00600142306211,23.21419906616211,22.66439640045166,24.64448205947876,True,False,67.32270919618911,True,22271098.0,83186689.93333334,False,6.676669038436847,50
AOS,Industrials,15.848001,2.148838,4.361835,1.63,495612512.0,-0.105,-18.81472117333333,True,24.00600142306211,59.70500183105469,59.31550010681153,65.4799500656128,True,False,47.45058427170268,True,1048611.0,1831500.3666666667,False,6.676669038436847,50
CL,Consumer Defensive,35.430237,3.517447,505.02765,1.64,3319500032.0,-0.059,8.572150892857138,False,23.981292903150912,91.36000061035156,90.42732299804688,84.99567562103272,True,True,48.98265158769637,False,1702587.0,4813239.566666666,False,6.635488171918186,50
WFC,Financial Services,12.789157,3.092983,1.5964206,1.65,,0.25,-7.306256686956523,True,23.95688388045076,84.87000274658203,83.18520034790039,84.20971363067628,True,True,42.77600774397144,False,4084168.0,16506222.266666668,False,6.594806467417932,50
CFG,Financial Services,15.51416,3.6881359,1.2503731,1.65,,0.413,-4.581253686956522,True,23.95688388045076,71.15499877929688,67.97630004882812,60.86286195755005,True,True,53.10950689875997,False,1229729.0,4916860.966666667,False,6.594806467417932,50
MDT,Healthcare,22.860588,3.0015798,2.2068946,1.66,4625375232.0,0.183,-9.449999074074071,True,23.932768942361452,85.54000091552734,80.30597885131836,88.81852359771729,True,False,54.555368254562865,True,2832117.0,8571737.233333332,False,6.554614903935755,50
WAT,Healthcare,47.881042,9.800783,2.4159217,1.66,-502370624.0,,15.57045492592593,False,23.932768942361452,376.510009765625,367.05860229492185,354.1622508239746,True,True,50.045495305411954,False,243763.0,887685.4333333333,False,6.554614903935755,50
ULTA,Consumer Cyclical,19.174728,1.7299157,8.056558,1.67,973080128.0,0.155,-23.703371028846156,True,23.90894280592591,511.9100036621094,478.36359619140626,554.8871995544433,True,False,75.03224003975049,True,169217.0,663920.5666666667,False,6.514904676543183,50
LLY,Healthcare,41.290173,14.366429,33.33534,1.67,9156599808.0,1.699,8.979585925925932,False,23.90894280592591,1164.739990234375,1144.9698059082032,1021.0864218139649,True,True,45.21861756432196,False,1311507.0,2748093.566666667,False,6.514904676543183,50
MTB,Financial Services,13.142858,3.809264,1.4111551,1.67,,0.255,-6.952555686956522,True,23.90894280592591,248.51499938964844,232.2940594482422,210.6988540649414,True,True,57.89945863181068,False,249970.0,1195735.6666666667,False,6.514904676543183,50
KEY,Financial Services,13.143274,3.2687542,1.3928484,1.68,,0.253,-6.952139686956523,True,23.885400313971743,22.4950008392334,22.463791809082032,20.508315057754515,True,True,38.6138774127165,False,4416675.0,11091645.833333334,False,6.475667189952904,50
WYNN,Consumer Cyclical,28.90258,1.435228,-48.682434,1.68,356894624.0,0.509,-13.975519028846158,True,23.885400313971743,100.63999938964844,100.29719985961914,109.76002868652344,True,False,52.48999377681701,True,563753.0,1443698.4333333333,False,6.475667189952904,50
